¬í	ECG	¤ß¸õ²v
84.558	-0.735168	103.806
84.559	-0.734253	103.806
84.56	-0.733032	103.806
84.561	-0.731506	103.806
84.562	-0.72998	103.806
84.563	-0.728149	103.806
84.564	-0.726624	103.806
84.565	-0.725098	103.806
84.566	-0.723572	103.806
84.567	-0.722046	103.806
84.568	-0.720825	103.806
84.569	-0.719299	103.806
84.57	-0.717773	103.806
84.571	-0.716553	103.806
84.572	-0.715637	103.806
84.573	-0.714722	103.806
84.574	-0.714111	103.806
84.575	-0.713196	103.806
84.576	-0.712891	103.806
84.577	-0.71228	103.806
84.578	-0.71228	103.806
84.579	-0.712585	103.806
84.58	-0.713196	103.806
84.581	-0.714111	103.806
84.582	-0.715637	103.806
84.583	-0.717468	103.806
84.584	-0.71991	103.806
84.585	-0.722656	103.806
84.586	-0.726013	103.806
84.587	-0.729675	103.806
84.588	-0.733337	103.806
84.589	-0.736694	103.806
84.59	-0.740051	103.806
84.591	-0.742493	103.806
84.592	-0.744019	103.806
84.593	-0.744019	103.806
84.594	-0.742493	103.806
84.595	-0.738525	103.806
84.596	-0.731812	103.806
84.597	-0.722046	103.806
84.598	-0.708923	103.806
84.599	-0.691223	103.806
84.6	-0.66925	103.806
84.601	-0.6427	103.806
84.602	-0.610962	103.806
84.603	-0.574036	103.806
84.604	-0.531921	103.806
84.605	-0.484314	103.806
84.606	-0.431824	103.806
84.607	-0.374146	103.806
84.608	-0.311584	103.806
84.609	-0.244446	103.806
84.61	-0.173035	103.806
84.611	-0.0982666	103.806
84.612	-0.022583	103.806
84.613	0.0531006	103.806
84.614	0.125732	103.806
84.615	0.194092	103.806
84.616	0.256042	103.806
84.617	0.309753	103.806
84.618	0.354004	103.806
84.619	0.387573	103.806
84.62	0.409241	103.806
84.621	0.419312	103.806
84.622	0.416565	103.806
84.623	0.401611	103.806
84.624	0.373535	103.806
84.625	0.333252	103.806
84.626	0.280762	103.806
84.627	0.21698	103.806
84.628	0.143433	103.806
84.629	0.0619507	103.806
84.63	-0.0259399	103.806
84.631	-0.117798	103.806
84.632	-0.211792	102.564
84.633	-0.306396	102.564
84.634	-0.399475	102.564
84.635	-0.489807	102.564
84.636	-0.576782	102.564
84.637	-0.658875	102.564
84.638	-0.736389	102.564
84.639	-0.808105	102.564
84.64	-0.873718	102.564
84.641	-0.932922	102.564
84.642	-0.985718	102.564
84.643	-1.0321	102.564
84.644	-1.07269	102.564
84.645	-1.10718	102.564
84.646	-1.13617	102.564
84.647	-1.15967	102.564
84.648	-1.17798	102.564
84.649	-1.1908	102.564
84.65	-1.19873	102.564
84.651	-1.20178	102.564
84.652	-1.20026	102.564
84.653	-1.19476	102.564
84.654	-1.18561	102.564
84.655	-1.1731	102.564
84.656	-1.15784	102.564
84.657	-1.14014	102.564
84.658	-1.12061	102.564
84.659	-1.09924	102.564
84.66	-1.07666	102.564
84.661	-1.05225	102.564
84.662	-1.02692	102.564
84.663	-1.00067	102.564
84.664	-0.973816	102.564
84.665	-0.94635	102.564
84.666	-0.918884	102.564
84.667	-0.891418	102.564
84.668	-0.864258	102.564
84.669	-0.837402	102.564
84.67	-0.811462	102.564
84.671	-0.786133	102.564
84.672	-0.761719	102.564
84.673	-0.738525	102.564
84.674	-0.716553	102.564
84.675	-0.696106	102.564
84.676	-0.677185	102.564
84.677	-0.660095	102.564
84.678	-0.645142	102.564
84.679	-0.632324	102.564
84.68	-0.621338	102.564
84.681	-0.612793	102.564
84.682	-0.605469	102.564
84.683	-0.600281	102.564
84.684	-0.596008	102.564
84.685	-0.592651	102.564
84.686	-0.59021	102.564
84.687	-0.588379	102.564
84.688	-0.586853	102.564
84.689	-0.585632	102.564
84.69	-0.584412	102.564
84.691	-0.582886	102.564
84.692	-0.581055	102.564
84.693	-0.578918	102.564
84.694	-0.576782	102.564
84.695	-0.574341	102.564
84.696	-0.572205	102.564
84.697	-0.570068	102.564
84.698	-0.567932	102.564
84.699	-0.565796	102.564
84.7	-0.56366	102.564
84.701	-0.561523	102.564
84.702	-0.559387	102.564
84.703	-0.556946	102.564
84.704	-0.554504	102.564
84.705	-0.552063	102.564
84.706	-0.549316	102.564
84.707	-0.54657	102.564
84.708	-0.543518	102.564
84.709	-0.540161	102.564
84.71	-0.536499	102.564
84.711	-0.531921	102.564
84.712	-0.526733	102.564
84.713	-0.520935	102.564
84.714	-0.514832	102.564
84.715	-0.508423	102.564
84.716	-0.501709	102.564
84.717	-0.494995	102.564
84.718	-0.488281	102.564
84.719	-0.481567	102.564
84.72	-0.474854	102.564
84.721	-0.46814	102.564
84.722	-0.461426	102.564
84.723	-0.455322	102.564
84.724	-0.449829	102.564
84.725	-0.444641	102.564
84.726	-0.440369	102.564
84.727	-0.436707	102.564
84.728	-0.43335	102.564
84.729	-0.429993	102.564
84.73	-0.426941	102.564
84.731	-0.423584	102.564
84.732	-0.420227	102.564
84.733	-0.417175	102.564
84.734	-0.414124	102.564
84.735	-0.411072	102.564
84.736	-0.40802	102.564
84.737	-0.404663	102.564
84.738	-0.401001	102.564
84.739	-0.396729	102.564
84.74	-0.391846	102.564
84.741	-0.386963	102.564
84.742	-0.381165	102.564
84.743	-0.375061	102.564
84.744	-0.368347	102.564
84.745	-0.361633	102.564
84.746	-0.354309	102.564
84.747	-0.346985	102.564
84.748	-0.339355	102.564
84.749	-0.331726	102.564
84.75	-0.324097	102.564
84.751	-0.316467	102.564
84.752	-0.308533	102.564
84.753	-0.300598	102.564
84.754	-0.292358	102.564
84.755	-0.284119	102.564
84.756	-0.276184	102.564
84.757	-0.26825	102.564
84.758	-0.260315	102.564
84.759	-0.25238	102.564
84.76	-0.244446	102.564
84.761	-0.236816	102.564
84.762	-0.229187	102.564
84.763	-0.221863	102.564
84.764	-0.214539	102.564
84.765	-0.206604	102.564
84.766	-0.198364	102.564
84.767	-0.189819	102.564
84.768	-0.180664	102.564
84.769	-0.171509	102.564
84.77	-0.162659	102.564
84.771	-0.153809	102.564
84.772	-0.145264	102.564
84.773	-0.136719	102.564
84.774	-0.128479	102.564
84.775	-0.12085	102.564
84.776	-0.11322	102.564
84.777	-0.106201	102.564
84.778	-0.0997925	102.564
84.779	-0.0939941	102.564
84.78	-0.0888062	102.564
84.781	-0.0842285	102.564
84.782	-0.0799561	102.564
84.783	-0.0762939	102.564
84.784	-0.072937	102.564
84.785	-0.0701904	102.564
84.786	-0.067749	102.564
84.787	-0.065918	102.564
84.788	-0.0640869	102.564
84.789	-0.062561	102.564
84.79	-0.0613403	102.564
84.791	-0.0601196	102.564
84.792	-0.0588989	102.564
84.793	-0.0579834	102.564
84.794	-0.057373	102.564
84.795	-0.0567627	102.564
84.796	-0.0567627	102.564
84.797	-0.057373	102.564
84.798	-0.0582886	102.564
84.799	-0.0598145	102.564
84.8	-0.0619507	102.564
84.801	-0.0643921	102.564
84.802	-0.067749	102.564
84.803	-0.071106	102.564
84.804	-0.0744629	102.564
84.805	-0.0775146	102.564
84.806	-0.0802612	102.564
84.807	-0.0827026	102.564
84.808	-0.0842285	102.564
84.809	-0.0854492	102.564
84.81	-0.0860596	102.564
84.811	-0.0863647	102.564
84.812	-0.0863647	102.564
84.813	-0.0863647	102.564
84.814	-0.0857544	102.564
84.815	-0.085144	102.564
84.816	-0.0842285	102.564
84.817	-0.083313	102.564
84.818	-0.0823975	102.564
84.819	-0.0814819	102.564
84.82	-0.0808716	102.564
84.821	-0.0808716	102.564
84.822	-0.0814819	102.564
84.823	-0.0830078	102.564
84.824	-0.0854492	102.564
84.825	-0.0881958	102.564
84.826	-0.0918579	102.564
84.827	-0.09552	102.564
84.828	-0.0997925	102.564
84.829	-0.104065	102.564
84.83	-0.108948	102.564
84.831	-0.113831	102.564
84.832	-0.119019	102.564
84.833	-0.124207	102.564
84.834	-0.129395	102.564
84.835	-0.134583	102.564
84.836	-0.140076	102.564
84.837	-0.145569	102.564
84.838	-0.151367	102.564
84.839	-0.157166	102.564
84.84	-0.163269	102.564
84.841	-0.169373	102.564
84.842	-0.175476	102.564
84.843	-0.181885	102.564
84.844	-0.188293	102.564
84.845	-0.194397	102.564
84.846	-0.200806	102.564
84.847	-0.206909	102.564
84.848	-0.213013	102.564
84.849	-0.218811	102.564
84.85	-0.224609	102.564
84.851	-0.230103	102.564
84.852	-0.235596	102.564
84.853	-0.240784	102.564
84.854	-0.245972	102.564
84.855	-0.250549	102.564
84.856	-0.254822	102.564
84.857	-0.259094	102.564
84.858	-0.262756	102.564
84.859	-0.266113	102.564
84.86	-0.26947	102.564
84.861	-0.272522	102.564
84.862	-0.275269	102.564
84.863	-0.27771	102.564
84.864	-0.279846	102.564
84.865	-0.281372	102.564
84.866	-0.282593	102.564
84.867	-0.283508	102.564
84.868	-0.284119	102.564
84.869	-0.284119	102.564
84.87	-0.283813	102.564
84.871	-0.283203	102.564
84.872	-0.282593	102.564
84.873	-0.281677	102.564
84.874	-0.281067	102.564
84.875	-0.280151	102.564
84.876	-0.279236	102.564
84.877	-0.27832	102.564
84.878	-0.277405	102.564
84.879	-0.276489	102.564
84.88	-0.275879	102.564
84.881	-0.275879	102.564
84.882	-0.275574	102.564
84.883	-0.275879	102.564
84.884	-0.276184	102.564
84.885	-0.276794	102.564
84.886	-0.27771	102.564
84.887	-0.27832	102.564
84.888	-0.278931	102.564
84.889	-0.279541	102.564
84.89	-0.280151	102.564
84.891	-0.280457	102.564
84.892	-0.280762	102.564
84.893	-0.280762	102.564
84.894	-0.280457	102.564
84.895	-0.279541	102.564
84.896	-0.278625	102.564
84.897	-0.2771	102.564
84.898	-0.275574	102.564
84.899	-0.273743	102.564
84.9	-0.271606	102.564
84.901	-0.269775	102.564
84.902	-0.267639	102.564
84.903	-0.265503	102.564
84.904	-0.263367	102.564
84.905	-0.26123	102.564
84.906	-0.259399	102.564
84.907	-0.257568	102.564
84.908	-0.256042	102.564
84.909	-0.254517	102.564
84.91	-0.253601	102.564
84.911	-0.252686	102.564
84.912	-0.25238	102.564
84.913	-0.252686	102.564
84.914	-0.253296	102.564
84.915	-0.254517	102.564
84.916	-0.255737	102.564
84.917	-0.257568	102.564
84.918	-0.259399	102.564
84.919	-0.261841	102.564
84.92	-0.264282	102.564
84.921	-0.266724	102.564
84.922	-0.26947	102.564
84.923	-0.271912	102.564
84.924	-0.274048	102.564
84.925	-0.276184	102.564
84.926	-0.27771	102.564
84.927	-0.278931	102.564
84.928	-0.280151	102.564
84.929	-0.280762	102.564
84.93	-0.281067	102.564
84.931	-0.281067	102.564
84.932	-0.280762	102.564
84.933	-0.279846	102.564
84.934	-0.278931	102.564
84.935	-0.27771	102.564
84.936	-0.276184	102.564
84.937	-0.274963	102.564
84.938	-0.274048	102.564
84.939	-0.273438	102.564
84.94	-0.273132	102.564
84.941	-0.272827	102.564
84.942	-0.272827	102.564
84.943	-0.273132	102.564
84.944	-0.273438	102.564
84.945	-0.273438	102.564
84.946	-0.273743	102.564
84.947	-0.274353	102.564
84.948	-0.274963	102.564
84.949	-0.275879	102.564
84.95	-0.276794	102.564
84.951	-0.278015	102.564
84.952	-0.278931	102.564
84.953	-0.280457	102.564
84.954	-0.281677	102.564
84.955	-0.283508	102.564
84.956	-0.285339	102.564
84.957	-0.28717	102.564
84.958	-0.288696	102.564
84.959	-0.290527	102.564
84.96	-0.291748	102.564
84.961	-0.292969	102.564
84.962	-0.293884	102.564
84.963	-0.294495	102.564
84.964	-0.295105	102.564
84.965	-0.295715	102.564
84.966	-0.295715	102.564
84.967	-0.295105	102.564
84.968	-0.294189	102.564
84.969	-0.292969	102.564
84.97	-0.290833	102.564
84.971	-0.288696	102.564
84.972	-0.28595	102.564
84.973	-0.283203	102.564
84.974	-0.280457	102.564
84.975	-0.27771	102.564
84.976	-0.274963	102.564
84.977	-0.272522	102.564
84.978	-0.270691	102.564
84.979	-0.26886	102.564
84.98	-0.267639	102.564
84.981	-0.266724	102.564
84.982	-0.266113	102.564
84.983	-0.266113	102.564
84.984	-0.266113	102.564
84.985	-0.266418	102.564
84.986	-0.267029	102.564
84.987	-0.267639	102.564
84.988	-0.26825	102.564
84.989	-0.26886	102.564
84.99	-0.26947	102.564
84.991	-0.270081	102.564
84.992	-0.270996	102.564
84.993	-0.271606	102.564
84.994	-0.272827	102.564
84.995	-0.273743	102.564
84.996	-0.274353	102.564
84.997	-0.274963	102.564
84.998	-0.275269	102.564
84.999	-0.275574	102.564
85	-0.275879	102.564
85.001	-0.276489	102.564
85.002	-0.276794	102.564
85.003	-0.2771	102.564
85.004	-0.277405	102.564
85.005	-0.277405	102.564
85.006	-0.2771	102.564
85.007	-0.276489	102.564
85.008	-0.275269	102.564
85.009	-0.273743	102.564
85.01	-0.271301	102.564
85.011	-0.268555	102.564
85.012	-0.265198	102.564
85.013	-0.261536	102.564
85.014	-0.257874	102.564
85.015	-0.253296	102.564
85.016	-0.248718	102.564
85.017	-0.24353	102.564
85.018	-0.237732	102.564
85.019	-0.231934	102.564
85.02	-0.22583	102.564
85.021	-0.219727	102.564
85.022	-0.213623	102.564
85.023	-0.20752	102.564
85.024	-0.201721	102.564
85.025	-0.195923	102.564
85.026	-0.19043	102.564
85.027	-0.185242	102.564
85.028	-0.180359	102.564
85.029	-0.176086	102.564
85.03	-0.172119	102.564
85.031	-0.168457	102.564
85.032	-0.16571	102.564
85.033	-0.163269	102.564
85.034	-0.161133	102.564
85.035	-0.159607	102.564
85.036	-0.158386	102.564
85.037	-0.157471	102.564
85.038	-0.15686	102.564
85.039	-0.155945	102.564
85.04	-0.155029	102.564
85.041	-0.154114	102.564
85.042	-0.152588	102.564
85.043	-0.151062	102.564
85.044	-0.149231	102.564
85.045	-0.147095	102.564
85.046	-0.144348	102.564
85.047	-0.141296	102.564
85.048	-0.137634	102.564
85.049	-0.133667	102.564
85.05	-0.128784	102.564
85.051	-0.123596	102.564
85.052	-0.118103	102.564
85.053	-0.112	102.564
85.054	-0.105896	102.564
85.055	-0.0994873	102.564
85.056	-0.0933838	102.564
85.057	-0.0872803	102.564
85.058	-0.0814819	102.564
85.059	-0.0756836	102.564
85.06	-0.0704956	102.564
85.061	-0.0656128	102.564
85.062	-0.0616455	102.564
85.063	-0.0582886	102.564
85.064	-0.055542	102.564
85.065	-0.0534058	102.564
85.066	-0.0518799	102.564
85.067	-0.0506592	102.564
85.068	-0.0497437	102.564
85.069	-0.0494385	102.564
85.07	-0.0497437	102.564
85.071	-0.0500488	102.564
85.072	-0.0509644	102.564
85.073	-0.0518799	102.564
85.074	-0.0531006	102.564
85.075	-0.0540161	102.564
85.076	-0.0552368	102.564
85.077	-0.0561523	102.564
85.078	-0.0570679	102.564
85.079	-0.057373	102.564
85.08	-0.0579834	102.564
85.081	-0.0579834	102.564
85.082	-0.0579834	102.564
85.083	-0.0576782	102.564
85.084	-0.0576782	102.564
85.085	-0.057373	102.564
85.086	-0.057373	102.564
85.087	-0.057373	102.564
85.088	-0.0579834	102.564
85.089	-0.0592041	102.564
85.09	-0.0610352	102.564
85.091	-0.0637817	102.564
85.092	-0.0671387	102.564
85.093	-0.0714111	102.564
85.094	-0.0762939	102.564
85.095	-0.0817871	102.564
85.096	-0.0878906	102.564
85.097	-0.0946045	102.564
85.098	-0.101624	102.564
85.099	-0.108948	102.564
85.1	-0.116577	102.564
85.101	-0.124512	102.564
85.102	-0.132141	102.564
85.103	-0.140076	102.564
85.104	-0.1474	102.564
85.105	-0.155029	102.564
85.106	-0.162354	102.564
85.107	-0.169373	102.564
85.108	-0.176086	102.564
85.109	-0.181885	102.564
85.11	-0.187073	102.564
85.111	-0.19165	102.564
85.112	-0.195313	102.564
85.113	-0.198669	102.564
85.114	-0.201416	102.564
85.115	-0.203857	102.564
85.116	-0.205688	102.564
85.117	-0.206604	102.564
85.118	-0.206909	102.564
85.119	-0.206604	102.564
85.12	-0.205688	102.564
85.121	-0.204468	102.564
85.122	-0.202942	102.564
85.123	-0.200806	102.564
85.124	-0.198669	102.564
85.125	-0.196228	102.564
85.126	-0.193481	102.564
85.127	-0.190735	102.564
85.128	-0.187988	102.564
85.129	-0.185242	102.564
85.13	-0.183105	102.564
85.131	-0.181274	102.564
85.132	-0.180054	102.564
85.133	-0.178833	102.564
85.134	-0.177612	102.564
85.135	-0.176697	102.564
85.136	-0.175781	102.564
85.137	-0.175171	102.564
85.138	-0.174561	102.564
85.139	-0.174255	102.564
85.14	-0.17395	102.564
85.141	-0.17334	102.564
85.142	-0.172729	102.564
85.143	-0.171814	102.564
85.144	-0.171204	102.564
85.145	-0.170288	102.564
85.146	-0.169373	102.564
85.147	-0.168152	102.564
85.148	-0.167236	102.564
85.149	-0.166016	102.564
85.15	-0.1651	102.564
85.151	-0.164185	102.564
85.152	-0.163269	102.564
85.153	-0.162354	102.564
85.154	-0.161438	102.564
85.155	-0.160828	102.564
85.156	-0.159912	102.564
85.157	-0.159302	102.564
85.158	-0.158691	102.564
85.159	-0.158386	102.564
85.16	-0.157776	102.564
85.161	-0.157166	102.564
85.162	-0.156555	102.564
85.163	-0.15564	102.564
85.164	-0.154419	102.564
85.165	-0.152893	102.564
85.166	-0.151367	102.564
85.167	-0.149536	102.564
85.168	-0.147705	102.564
85.169	-0.146179	102.564
85.17	-0.144958	102.564
85.171	-0.143738	102.564
85.172	-0.143127	102.564
85.173	-0.142822	102.564
85.174	-0.143127	102.564
85.175	-0.144043	102.564
85.176	-0.145264	102.564
85.177	-0.147095	102.564
85.178	-0.149536	102.564
85.179	-0.152283	102.564
85.18	-0.155334	102.564
85.181	-0.157776	102.564
85.182	-0.159912	102.564
85.183	-0.160828	102.564
85.184	-0.160217	102.564
85.185	-0.157776	102.564
85.186	-0.152893	102.564
85.187	-0.145264	102.564
85.188	-0.133972	102.564
85.189	-0.118713	102.564
85.19	-0.098877	102.564
85.191	-0.0741577	102.564
85.192	-0.0439453	102.564
85.193	-0.00823975	102.564
85.194	0.032959	102.564
85.195	0.0799561	102.564
85.196	0.132446	102.564
85.197	0.190125	102.564
85.198	0.252991	102.564
85.199	0.320129	102.564
85.2	0.391235	102.564
85.201	0.464478	102.564
85.202	0.539246	102.564
85.203	0.613098	102.564
85.204	0.683899	102.564
85.205	0.750122	102.564
85.206	0.809937	102.564
85.207	0.861206	102.564
85.208	0.902405	102.564
85.209	0.933228	102.564
85.21	0.952148	102.564
85.211	0.959167	102.564
85.212	0.953674	102.564
85.213	0.935669	102.564
85.214	0.905151	102.564
85.215	0.862122	102.564
85.216	0.808411	102.564
85.217	0.744324	102.564
85.218	0.671387	102.564
85.219	0.591125	102.564
85.22	0.505371	102.564
85.221	0.415649	101.695
85.222	0.323792	101.695
85.223	0.231323	101.695
85.224	0.140381	101.695
85.225	0.0515747	101.695
85.226	-0.0335693	101.695
85.227	-0.114441	101.695
85.228	-0.19043	101.695
85.229	-0.260925	101.695
85.23	-0.325623	101.695
85.231	-0.384521	101.695
85.232	-0.437622	101.695
85.233	-0.484314	101.695
85.234	-0.525513	101.695
85.235	-0.561218	101.695
85.236	-0.591125	101.695
85.237	-0.61554	101.695
85.238	-0.634766	101.695
85.239	-0.648499	101.695
85.24	-0.657349	101.695
85.241	-0.661621	101.695
85.242	-0.660706	101.695
85.243	-0.655518	101.695
85.244	-0.646057	101.695
85.245	-0.632935	101.695
85.246	-0.616455	101.695
85.247	-0.597229	101.695
85.248	-0.575562	101.695
85.249	-0.552063	101.695
85.25	-0.527039	101.695
85.251	-0.500183	101.695
85.252	-0.472412	101.695
85.253	-0.44342	101.695
85.254	-0.414124	101.695
85.255	-0.384521	101.695
85.256	-0.354919	101.695
85.257	-0.325623	101.695
85.258	-0.297546	101.695
85.259	-0.270386	101.695
85.26	-0.244141	101.695
85.261	-0.219421	101.695
85.262	-0.195923	101.695
85.263	-0.17395	101.695
85.264	-0.153503	101.695
85.265	-0.134583	101.695
85.266	-0.117493	101.695
85.267	-0.102234	101.695
85.268	-0.0888062	101.695
85.269	-0.0775146	101.695
85.27	-0.0683594	101.695
85.271	-0.06073	101.695
85.272	-0.0549316	101.695
85.273	-0.0500488	101.695
85.274	-0.0463867	101.695
85.275	-0.0436401	101.695
85.276	-0.0415039	101.695
85.277	-0.039978	101.695
85.278	-0.0387573	101.695
85.279	-0.0378418	101.695
85.28	-0.0375366	101.695
85.281	-0.0372314	101.695
85.282	-0.0366211	101.695
85.283	-0.0363159	101.695
85.284	-0.0357056	101.695
85.285	-0.03479	101.695
85.286	-0.0332642	101.695
85.287	-0.0317383	101.695
85.288	-0.0296021	101.695
85.289	-0.0274658	101.695
85.29	-0.0250244	101.695
85.291	-0.022583	101.695
85.292	-0.0195313	101.695
85.293	-0.0158691	101.695
85.294	-0.0112915	101.695
85.295	-0.00671387	101.695
85.296	-0.0012207	101.695
85.297	0.00427246	101.695
85.298	0.0100708	101.695
85.299	0.0158691	101.695
85.3	0.0213623	101.695
85.301	0.0271606	101.695
85.302	0.0326538	101.695
85.303	0.0384521	101.695
85.304	0.0442505	101.695
85.305	0.0497437	101.695
85.306	0.0549316	101.695
85.307	0.0598145	101.695
85.308	0.0643921	101.695
85.309	0.0683594	101.695
85.31	0.0723267	101.695
85.311	0.0759888	101.695
85.312	0.0790405	101.695
85.313	0.0817871	101.695
85.314	0.0845337	101.695
85.315	0.0872803	101.695
85.316	0.0900269	101.695
85.317	0.0927734	101.695
85.318	0.0958252	101.695
85.319	0.0991821	101.695
85.32	0.102844	101.695
85.321	0.106506	101.695
85.322	0.110779	101.695
85.323	0.115051	101.695
85.324	0.119934	101.695
85.325	0.124817	101.695
85.326	0.130005	101.695
85.327	0.135803	101.695
85.328	0.141907	101.695
85.329	0.148315	101.695
85.33	0.155334	101.695
85.331	0.162659	101.695
85.332	0.169678	101.695
85.333	0.176697	101.695
85.334	0.183716	101.695
85.335	0.19043	101.695
85.336	0.197144	101.695
85.337	0.203857	101.695
85.338	0.210571	101.695
85.339	0.217285	101.695
85.34	0.223999	101.695
85.341	0.230408	101.695
85.342	0.236816	101.695
85.343	0.243225	101.695
85.344	0.249634	101.695
85.345	0.256042	101.695
85.346	0.262756	101.695
85.347	0.269165	101.695
85.348	0.275574	101.695
85.349	0.281677	101.695
85.35	0.288086	101.695
85.351	0.294495	101.695
85.352	0.300903	101.695
85.353	0.307617	101.695
85.354	0.314331	101.695
85.355	0.321045	101.695
85.356	0.327759	101.695
85.357	0.334778	101.695
85.358	0.341797	101.695
85.359	0.348816	101.695
85.36	0.35553	101.695
85.361	0.362549	101.695
85.362	0.369263	101.695
85.363	0.375671	101.695
85.364	0.381775	101.695
85.365	0.387878	101.695
85.366	0.393372	101.695
85.367	0.39917	101.695
85.368	0.404663	101.695
85.369	0.409851	101.695
85.37	0.414734	101.695
85.371	0.419006	101.695
85.372	0.422668	101.695
85.373	0.426025	101.695
85.374	0.428467	101.695
85.375	0.430603	101.695
85.376	0.432434	101.695
85.377	0.434265	101.695
85.378	0.435791	101.695
85.379	0.437012	101.695
85.38	0.438232	101.695
85.381	0.439148	101.695
85.382	0.439758	101.695
85.383	0.440369	101.695
85.384	0.440979	101.695
85.385	0.441895	101.695
85.386	0.4422	101.695
85.387	0.44281	101.695
85.388	0.443115	101.695
85.389	0.443115	101.695
85.39	0.443115	101.695
85.391	0.443115	101.695
85.392	0.44281	101.695
85.393	0.442505	101.695
85.394	0.441895	101.695
85.395	0.440979	101.695
85.396	0.440063	101.695
85.397	0.438843	101.695
85.398	0.437622	101.695
85.399	0.436096	101.695
85.4	0.434265	101.695
85.401	0.432129	101.695
85.402	0.429688	101.695
85.403	0.427246	101.695
85.404	0.424805	101.695
85.405	0.422668	101.695
85.406	0.420532	101.695
85.407	0.418396	101.695
85.408	0.41626	101.695
85.409	0.413818	101.695
85.41	0.411072	101.695
85.411	0.407715	101.695
85.412	0.403748	101.695
85.413	0.39978	101.695
85.414	0.395508	101.695
85.415	0.390625	101.695
85.416	0.385742	101.695
85.417	0.380249	101.695
85.418	0.374146	101.695
85.419	0.368042	101.695
85.42	0.361633	101.695
85.421	0.35553	101.695
85.422	0.349426	101.695
85.423	0.343323	101.695
85.424	0.33783	101.695
85.425	0.332031	101.695
85.426	0.326538	101.695
85.427	0.320435	101.695
85.428	0.314331	101.695
85.429	0.307922	101.695
85.43	0.301514	101.695
85.431	0.295105	101.695
85.432	0.289001	101.695
85.433	0.282898	101.695
85.434	0.2771	101.695
85.435	0.271301	101.695
85.436	0.265808	101.695
85.437	0.26001	101.695
85.438	0.254517	101.695
85.439	0.248413	101.695
85.44	0.242615	101.695
85.441	0.236511	101.695
85.442	0.230408	101.695
85.443	0.224609	101.695
85.444	0.218811	101.695
85.445	0.213013	101.695
85.446	0.207825	101.695
85.447	0.202942	101.695
85.448	0.198975	101.695
85.449	0.195618	101.695
85.45	0.192566	101.695
85.451	0.190125	101.695
85.452	0.187988	101.695
85.453	0.186157	101.695
85.454	0.184631	101.695
85.455	0.183105	101.695
85.456	0.181885	101.695
85.457	0.180969	101.695
85.458	0.180664	101.695
85.459	0.180359	101.695
85.46	0.180664	101.695
85.461	0.180969	101.695
85.462	0.18158	101.695
85.463	0.182495	101.695
85.464	0.183105	101.695
85.465	0.184021	101.695
85.466	0.184631	101.695
85.467	0.184937	101.695
85.468	0.184937	101.695
85.469	0.184937	101.695
85.47	0.184326	101.695
85.471	0.183716	101.695
85.472	0.183105	101.695
85.473	0.18219	101.695
85.474	0.181274	101.695
85.475	0.180054	101.695
85.476	0.179138	101.695
85.477	0.177917	101.695
85.478	0.177002	101.695
85.479	0.176086	101.695
85.48	0.175171	101.695
85.481	0.17395	101.695
85.482	0.173035	101.695
85.483	0.172119	101.695
85.484	0.171204	101.695
85.485	0.170288	101.695
85.486	0.169678	101.695
85.487	0.169373	101.695
85.488	0.168762	101.695
85.489	0.168152	101.695
85.49	0.167847	101.695
85.491	0.167542	101.695
85.492	0.167236	101.695
85.493	0.167236	101.695
85.494	0.166931	101.695
85.495	0.166626	101.695
85.496	0.166016	101.695
85.497	0.16571	101.695
85.498	0.1651	101.695
85.499	0.164795	101.695
85.5	0.16449	101.695
85.501	0.16449	101.695
85.502	0.164185	101.695
85.503	0.163574	101.695
85.504	0.162964	101.695
85.505	0.161743	101.695
85.506	0.160217	101.695
85.507	0.158081	101.695
85.508	0.155945	101.695
85.509	0.153809	101.695
85.51	0.151672	101.695
85.511	0.149841	101.695
85.512	0.148315	101.695
85.513	0.147095	101.695
85.514	0.145874	101.695
85.515	0.144958	101.695
85.516	0.144043	101.695
85.517	0.143127	101.695
85.518	0.142822	101.695
85.519	0.143127	101.695
85.52	0.144348	101.695
85.521	0.145874	101.695
85.522	0.14801	101.695
85.523	0.150146	101.695
85.524	0.152588	101.695
85.525	0.154724	101.695
85.526	0.15686	101.695
85.527	0.158997	101.695
85.528	0.160828	101.695
85.529	0.162048	101.695
85.53	0.162964	101.695
85.531	0.162964	101.695
85.532	0.162659	101.695
85.533	0.161438	101.695
85.534	0.159912	101.695
85.535	0.157776	101.695
85.536	0.155029	101.695
85.537	0.151978	101.695
85.538	0.148621	101.695
85.539	0.145264	101.695
85.54	0.142212	101.695
85.541	0.13916	101.695
85.542	0.136719	101.695
85.543	0.134888	101.695
85.544	0.133362	101.695
85.545	0.132141	101.695
85.546	0.13092	101.695
85.547	0.13031	101.695
85.548	0.1297	101.695
85.549	0.1297	101.695
85.55	0.13031	101.695
85.551	0.131226	101.695
85.552	0.132141	101.695
85.553	0.133667	101.695
85.554	0.135193	101.695
85.555	0.136719	101.695
85.556	0.138245	101.695
85.557	0.139465	101.695
85.558	0.140686	101.695
85.559	0.141602	101.695
85.56	0.142212	101.695
85.561	0.142517	101.695
85.562	0.142517	101.695
85.563	0.142212	101.695
85.564	0.141907	101.695
85.565	0.141602	101.695
85.566	0.141296	101.695
85.567	0.140686	101.695
85.568	0.140381	101.695
85.569	0.139771	101.695
