¬í	EMG	EMG ¿n¤À
9.554	0.117798	0.0483887
9.556	-0.00305176	0.0483215
9.558	0.00488281	0.0482117
9.56	-0.0634766	0.0486877
9.562	0.00244141	0.0467834
9.564	0.0158691	0.0462585
9.566	-0.0256348	0.0460327
9.568	-0.0500488	0.0455017
9.57	-0.00305176	0.0452148
9.572	0.0524902	0.0452881
9.574	0.0506592	0.0452759
9.576	-0.0341797	0.0453918
9.578	-0.111084	0.0464417
9.58	-0.00854492	0.046051
9.582	0.0634766	0.0462097
9.584	-0.00671387	0.0457336
9.586	-0.144653	0.0467651
9.588	-0.0323486	0.0466919
9.59	0.012207	0.0464905
9.592	0.00915527	0.0461609
9.594	-0.012207	0.0457214
9.596	0.0683594	0.0463196
9.598	0.0305176	0.0465149
9.6	-0.0164795	0.0465759
9.602	0.0457764	0.0461731
9.604	0.0317383	0.0458679
9.606	0.00183105	0.0456055
9.608	0.0408936	0.0460022
9.61	0.0939941	0.0462708
9.612	-0.0769043	0.0465454
9.614	0.102539	0.0471497
9.616	-0.0158691	0.0467529
9.618	-0.0726318	0.0468567
9.62	0.0189209	0.0468689
9.622	-0.0793457	0.0472229
9.624	-0.03479	0.0467468
9.626	0.0598145	0.0467896
9.628	-0.169067	0.0475891
9.63	0.0415039	0.0476562
9.632	-0.00793457	0.0476868
9.634	-0.0683594	0.0468811
9.636	0.0762939	0.0471863
9.638	-0.00671387	0.0471375
9.64	-0.0268555	0.046991
9.642	0.00610352	0.0467346
9.644	0.0762939	0.0468994
9.646	-0.00427246	0.045575
9.648	0.0158691	0.0453308
9.65	0.103149	0.0459229
9.652	0.178833	0.0471191
9.654	-0.150146	0.0485352
9.656	-0.0860596	0.0481201
9.658	-0.00488281	0.0477112
9.66	0.020752	0.0477478
9.662	-0.0195313	0.0473999
9.664	0.0439453	0.0474792
9.666	-0.0012207	0.0474182
9.668	-0.110474	0.0481323
9.67	0.0512695	0.0478821
9.672	-0.0286865	0.047229
9.674	0.112915	0.0479797
9.676	0.0476074	0.0484253
9.678	-0.0811768	0.0490784
9.68	-0.119019	0.0500122
9.682	-0.0402832	0.0495239
9.684	-0.0195313	0.049585
9.686	-0.0646973	0.0498779
9.688	0.0250244	0.0494995
9.69	-0.0244141	0.0492798
9.692	-0.0494385	0.04953
9.694	0.0311279	0.0490723
9.696	0.0372314	0.0490601
9.698	0.088501	0.0493713
9.7	-0.0195313	0.0487366
9.702	0.170898	0.0496399
9.704	-0.0897217	0.0501038
9.706	-0.0634766	0.0503357
9.708	0.0640869	0.050238
9.71	-0.0366211	0.049939
9.712	-0.0689697	0.0500305
9.714	-0.0897217	0.0506836
9.716	0.0866699	0.0505188
9.718	-0.0317383	0.0507141
9.72	0.067749	0.0509033
9.722	0.124512	0.0513916
9.724	0.0524902	0.0515259
9.726	-0.043335	0.051886
9.728	0.0152588	0.051532
9.73	0.133667	0.0523499
9.732	-0.0335693	0.0522217
9.734	-0.184326	0.0537231
9.736	-0.120239	0.0548828
9.738	0.0262451	0.0548889
9.74	-0.0689697	0.0553101
9.742	-0.0732422	0.0558716
9.744	0.0653076	0.0562073
9.746	0.0891113	0.0564819
9.748	0.0750732	0.0570496
9.75	-0.129395	0.0577087
9.752	0.0531006	0.0573059
9.754	0.133057	0.0574585
9.756	-0.0335693	0.0577637
9.758	0.0250244	0.0579651
9.76	-0.115967	0.05849
9.762	0.0494385	0.05896
9.764	-0.0256348	0.0590576
9.766	0.133057	0.0601318
9.768	0.0543213	0.0601746
9.77	0.0531006	0.060675
9.772	-0.0512695	0.0606628
9.774	0.120239	0.0613586
9.776	-0.0872803	0.0618896
9.778	0.0256348	0.0610352
9.78	-0.128174	0.0622314
9.782	-0.0897217	0.0624939
9.784	0.00671387	0.0624939
9.786	-0.055542	0.0616028
9.788	-0.0695801	0.0619751
9.79	0.0640869	0.0624939
9.792	0.142822	0.0638306
9.794	-0.119629	0.0649048
9.796	-0.0146484	0.0643677
9.798	0.0732422	0.0647949
9.8	-0.00427246	0.0646729
9.802	-0.0994873	0.06521
9.804	-0.055542	0.065448
9.806	0.120239	0.0666321
9.808	-0.0494385	0.0667175
9.81	0.032959	0.0661072
9.812	-0.0830078	0.0661682
9.814	0.129395	0.0664368
9.816	0.0115967	0.066394
9.818	-0.045166	0.0661194
9.82	0.0683594	0.0666138
9.822	0.0378418	0.0661987
9.824	-0.0622559	0.0664734
9.826	0.0134277	0.0660095
9.828	0.0415039	0.0647339
9.83	0.0341797	0.0646606
9.832	-0.0585938	0.0651672
9.834	0.0750732	0.0652344
9.836	0.0366211	0.0648376
9.838	0.0170898	0.0649414
9.84	-0.0665283	0.0653381
9.842	0.0390625	0.0656677
9.844	0.181885	0.0667236
9.846	-0.00488281	0.0667297
9.848	-0.212402	0.0686951
9.85	0.0646973	0.0683105
9.852	0.0378418	0.0669006
9.854	0.10376	0.0664368
9.856	-0.129395	0.0668701
9.858	-0.0305176	0.0671265
9.86	-0.0286865	0.0672058
9.862	-0.055542	0.0675659
9.864	0.0640869	0.0677673
9.866	0.0469971	0.0682251
9.868	-0.0494385	0.0676147
9.87	-0.0610352	0.0677124
9.872	-0.0982666	0.0684082
9.874	0.000610352	0.0672852
9.876	0.00427246	0.0668518
9.878	-0.0378418	0.0664185
9.88	0.129395	0.0665222
9.882	-0.105591	0.0671753
9.884	0.0683594	0.0676636
9.886	0.0421143	0.0674377
9.888	0.00244141	0.0672119
9.89	0.0854492	0.0678223
9.892	-0.0195313	0.0675232
9.894	-0.0323486	0.0675354
9.896	0.0372314	0.0675354
9.898	0.0183105	0.0668335
9.9	0.0158691	0.0667969
9.902	-0.0500488	0.0655884
9.904	0.19043	0.0665955
9.906	-0.116577	0.0671265
9.908	-0.0115967	0.0666016
9.91	0.0921631	0.067157
9.912	0.0183105	0.0666504
9.914	-0.00976563	0.0658508
9.916	-0.0286865	0.065271
9.918	-0.0720215	0.0656738
9.92	0.0280762	0.0652771
9.922	0.0354004	0.064386
9.924	-0.0537109	0.0643982
9.926	0.0183105	0.0641479
9.928	0.0109863	0.0641052
9.93	0.0500488	0.063269
9.932	0.0762939	0.0636963
9.934	-0.0811768	0.0626648
9.936	-0.0158691	0.0616211
9.938	0.0628662	0.0619873
9.94	-0.0799561	0.0620972
9.942	-0.0970459	0.0623352
9.944	-0.0115967	0.0617981
9.946	-0.0537109	0.0614441
9.948	-0.0549316	0.0612427
9.95	-0.0952148	0.0609009
9.952	0.0842285	0.0612122
9.954	0.00244141	0.059906
9.956	-0.00793457	0.0596497
9.958	0.0366211	0.0597656
9.96	0.0616455	0.0592224
9.962	0.00549316	0.058783
9.964	-0.0341797	0.0588684
9.966	0.0408936	0.0579468
9.968	0.0305176	0.0577087
9.97	0.0335693	0.0575134
9.972	-0.0372314	0.057373
9.974	-0.0164795	0.0563354
9.976	0.0958252	0.0564209
9.978	0.128174	0.0574463
9.98	0.100708	0.0571716
9.982	-0.20752	0.0583496
9.984	0.0128174	0.0584106
9.986	0.0897217	0.0587524
9.988	0.0201416	0.0582581
9.99	-0.0579834	0.058197
9.992	0.0189209	0.056958
9.994	-0.0964355	0.0567261
9.996	-0.0848389	0.057428
9.998	0.00549316	0.0567505
10	0.0958252	0.057666
10.002	0.0372314	0.0570435
10.004	0.0134277	0.0566223
10.006	-0.0866699	0.0562866
10.008	0.000610352	0.0557983
10.01	0.0158691	0.0556274
10.012	-0.0439453	0.0552368
10.014	0.0756836	0.0546997
10.016	-0.0384521	0.0549683
10.018	0.00305176	0.0545471
10.02	-0.0152588	0.0540161
10.022	0.0366211	0.0540039
10.024	0.0177002	0.0535583
10.026	-0.00488281	0.0534729
10.028	0.146484	0.0545227
10.03	-0.0927734	0.0551086
10.032	-0.0378418	0.0549011
10.034	-0.067749	0.0548279
10.036	-0.0250244	0.0547119
10.038	0.0262451	0.0548035
10.04	0.0457764	0.0545959
10.042	-0.00610352	0.0542664
10.044	0.0457764	0.0529053
10.046	-0.012207	0.0529785
10.048	-0.0219727	0.0510742
10.05	0.132446	0.0517517
10.052	-0.0195313	0.0515686
10.054	-0.0274658	0.0508057
10.056	-0.0366211	0.0498779
10.058	0.055542	0.0501282
10.06	-0.065918	0.0505005
10.062	0.0506592	0.0504517
10.064	-0.0872803	0.0506836
10.066	-0.0274658	0.0504883
10.068	0.0817871	0.0508118
10.07	-0.00244141	0.0502258
10.072	-0.198364	0.0512268
10.074	0.0653076	0.0518738
10.076	0.0280762	0.0521118
10.078	0.0671387	0.0524048
10.08	-0.0177002	0.0512878
10.082	0.0445557	0.0506775
10.084	0.0805664	0.0507996
10.086	0.0390625	0.050769
10.088	-0.00427246	0.0507874
10.09	-0.00854492	0.0500183
10.092	-0.0292969	0.050116
10.094	-0.142822	0.0512207
10.096	-0.0201416	0.0510498
10.098	0.0402832	0.0512695
10.1	0.114136	0.0522522
10.102	-0.0457764	0.0522095
10.104	-0.00366211	0.0503418
10.106	-0.0146484	0.0493225
10.108	0.0860596	0.0500671
10.11	0.000610352	0.0491516
10.112	0.0183105	0.0491516
10.114	0.0012207	0.0490662
10.116	-0.0299072	0.0490784
10.118	-0.0628662	0.0489868
10.12	0.0665283	0.0493713
10.122	-0.0500488	0.0495178
10.124	-0.0445557	0.0494263
10.126	0.0646973	0.0498901
10.128	0.0579834	0.0503601
10.13	-0.067749	0.0505371
10.132	-0.0933838	0.050708
10.134	0.0457764	0.050354
10.136	0.0463867	0.0506592
10.138	-0.0524902	0.0505554
10.14	-0.00549316	0.0498108
10.142	-0.0115967	0.0489563
10.144	0.0701904	0.0495422
10.146	0.0933838	0.049939
10.148	-0.0866699	0.0502563
10.15	-0.0866699	0.0501709
10.152	0.0561523	0.0498901
10.154	0.0976563	0.0508423
10.156	-0.0250244	0.0510132
10.158	-0.0317383	0.0509644
10.16	-0.0714111	0.051062
10.162	-0.0292969	0.0513
10.164	0.12146	0.0521729
10.166	0.0299072	0.052063
10.168	-0.0665283	0.0524231
10.17	-0.0366211	0.0524536
10.172	0.0512695	0.052594
10.174	-0.0860596	0.0532898
10.176	0.0860596	0.0531921
10.178	-0.00305176	0.0519409
10.18	-0.00671387	0.051001
10.182	-0.0317383	0.0492432
10.184	-0.0927734	0.0500427
10.186	-0.0170898	0.0493164
10.188	0.0750732	0.0498657
10.19	0.0598145	0.049884
10.192	-0.0311279	0.0500061
10.194	-0.0299072	0.0493408
10.196	-0.0427246	0.0489197
10.198	0.0238037	0.0491028
10.2	0.00305176	0.048175
10.202	0.00183105	0.047821
10.204	-0.00488281	0.0477356
10.206	-0.0567627	0.0474365
10.208	-0.0537109	0.0479675
10.21	0.0787354	0.0485962
10.212	-0.00427246	0.0481995
10.214	0.0671387	0.048114
10.216	0.0366211	0.0480957
10.218	0.067749	0.0487427
10.22	-0.0463867	0.049054
10.222	0.0250244	0.048938
10.224	0.0109863	0.0488708
10.226	0.0946045	0.0497681
10.228	0.0579834	0.0488831
10.23	-0.0726318	0.0486816
10.232	0.0683594	0.0489868
10.234	-0.0933838	0.0492432
10.236	0.0256348	0.0492493
10.238	0.055542	0.0495422
10.24	-0.043335	0.0495178
10.242	-0.126343	0.0507202
10.244	-0.0219727	0.0504822
10.246	-0.0384521	0.0507446
10.248	0.0939941	0.0514648
10.25	0.0610352	0.0507507
10.252	0.0610352	0.0511658
10.254	-0.10498	0.0519409
10.256	0.132446	0.0528992
10.258	0.0494385	0.0528381
10.26	0.057373	0.0527527
10.262	-0.0469971	0.0527161
10.264	-0.0726318	0.0525696
10.266	-0.0842285	0.0531372
10.268	0.00671387	0.0523865
10.27	-0.0500488	0.0528625
10.272	-0.0653076	0.051532
10.274	-0.0469971	0.0513489
10.276	0.0543213	0.0516113
10.278	-0.00549316	0.0509949
10.28	-0.0518799	0.0513367
10.282	0.0634766	0.0515259
10.284	-0.0341797	0.051062
10.286	0.0476074	0.0511475
10.288	0.010376	0.0512085
10.29	0.0366211	0.0514893
10.292	-0.0378418	0.0515747
10.294	0.0244141	0.0503906
10.296	-0.0982666	0.0511719
10.298	-0.043335	0.0512024
10.3	0.0585938	0.050647
10.302	0.0158691	0.0503479
10.304	-0.010376	0.050415
10.306	0.0244141	0.0505127
10.308	0.00732422	0.0497253
10.31	0.088501	0.0506042
10.312	0.0506592	0.0509277
10.314	-0.0262451	0.051178
10.316	0.0396729	0.0512756
10.318	0.032959	0.0509766
10.32	-0.00488281	0.0503601
10.322	-0.0610352	0.05047
10.324	-0.0341797	0.0503662
10.326	-0.0378418	0.0500977
10.328	-0.0366211	0.049884
10.33	0.032959	0.0495361
10.332	0.0537109	0.0491394
10.334	-0.0488281	0.0491699
10.336	-0.0305176	0.0490112
10.338	0.00915527	0.0485779
10.34	0.0872803	0.0493958
10.342	-0.0219727	0.0494995
10.344	0.0701904	0.0494995
10.346	0.00793457	0.048645
10.348	0.00366211	0.0478149
10.35	0.0366211	0.0473145
10.352	0.0476074	0.047229
10.354	-0.0482178	0.0467346
10.356	-0.0244141	0.0467285
10.358	0.0469971	0.0468811
10.36	-0.0799561	0.0469666
10.362	-0.0445557	0.0471191
10.364	0.0848389	0.0467529
10.366	0.0372314	0.0468262
10.368	0.0201416	0.0463623
10.37	-0.090332	0.0468994
10.372	-0.0115967	0.0465027
10.374	0.0909424	0.0465515
10.376	-0.0524902	0.0462158
10.378	-0.03479	0.0465332
10.38	-0.0146484	0.0466125
10.382	-0.0866699	0.0471619
10.384	-0.0598145	0.0468323
10.386	0.0726318	0.0473877
10.388	0.0115967	0.0467529
10.39	-0.010376	0.0462585
10.392	-0.0134277	0.0460815
10.394	0.0256348	0.0460388
10.396	0.101929	0.0466309
10.398	0.0500488	0.0468933
10.4	-0.00976563	0.0469604
10.402	0.0238037	0.0471802
10.404	0.0738525	0.0478699
10.406	-0.000610352	0.0473083
10.408	-0.032959	0.0471008
10.41	0.0238037	0.0465515
10.412	0.00183105	0.0465271
10.414	-0.0335693	0.0461914
10.416	0.0158691	0.0459839
10.418	-0.0439453	0.0457458
10.42	-0.00549316	0.0453369
10.422	-0.00610352	0.0451477
10.424	0.0878906	0.0459167
10.426	0.0152588	0.0451233
10.428	-0.12207	0.0457642
10.43	0.0280762	0.0453186
10.432	0.0335693	0.0449707
10.434	-0.0146484	0.0441833
10.436	0.0549316	0.0444763
10.438	0.0256348	0.0441772
10.44	-0.0915527	0.0446594
10.442	0.0421143	0.0438171
10.444	0.0378418	0.0439758
10.446	0.0323486	0.0439148
10.448	-0.0817871	0.0437927
10.45	0.00427246	0.0432251
10.452	-0.0341797	0.0429565
10.454	-0.0360107	0.0422668
10.456	-0.0280762	0.0412231
10.458	0.00549316	0.0407837
10.46	-0.00793457	0.0402893
10.462	-0.0134277	0.0399536
10.464	0.022583	0.0394531
10.466	0.020752	0.0388184
10.468	-0.00915527	0.0388428
10.47	0.0567627	0.0389099
10.472	0.0109863	0.0383667
10.474	0.00488281	0.0379456
10.476	-0.055542	0.0379578
10.478	-0.0579834	0.0384827
10.48	0.0494385	0.0384583
10.482	0.0219727	0.0380432
10.484	0.010376	0.0378052
10.486	0.115356	0.0384827
10.488	-0.120239	0.0395813
10.49	0.0317383	0.0395325
10.492	0.0836182	0.0399902
10.494	0.00732422	0.0398193
10.496	-0.0463867	0.0393005
10.498	0.0708008	0.0395752
10.5	-0.0189209	0.0391785
10.502	-0.0701904	0.0397217
10.504	-0.0213623	0.0398315
10.506	0.101929	0.0406067
10.508	0.0268555	0.040802
10.51	-0.0109863	0.0400269
10.512	-0.0714111	0.0402344
10.514	-0.00732422	0.0400452
10.516	-0.0231934	0.0398804
10.518	0.0183105	0.0397339
10.52	-0.0616455	0.0403015
10.522	0.00366211	0.0397278
10.524	-0.0012207	0.0393982
10.526	-0.0140381	0.0391602
10.528	0.0170898	0.0389648
10.53	0.0134277	0.0387695
10.532	0.00183105	0.0382507
10.534	-0.0109863	0.0378723
10.536	0.012207	0.0376892
10.538	0.0488281	0.0380859
10.54	0.022583	0.037439
10.542	-0.0732422	0.0379517
10.544	0.0250244	0.0375
10.546	0.0970459	0.0383911
10.548	-0.0238037	0.0385925
10.55	0.00427246	0.038269
10.552	0	0.037793
10.554	0.0238037	0.0375488
10.556	0.0323486	0.0376282
10.558	0.0793457	0.0379517
10.56	-0.0274658	0.0374268
10.562	0.0244141	0.0372253
10.564	0.0762939	0.0371399
10.566	-0.0274658	0.0370422
10.568	0.114746	0.0379883
10.57	-0.0396729	0.0374817
10.572	-0.100708	0.0383728
10.574	-0.00793457	0.0375427
10.576	-0.0378418	0.0373962
10.578	0.0518799	0.0375671
10.58	-0.0823975	0.0382446
10.582	0.0494385	0.0378723
10.584	-0.0115967	0.0373901
10.586	0.0170898	0.0368347
10.588	0.0415039	0.0371338
10.59	-0.0146484	0.0371765
10.592	-0.00915527	0.0371338
10.594	0.137329	0.0382507
10.596	-0.0579834	0.0378113
10.598	-0.065918	0.03797
10.6	-0.0311279	0.0381836
10.602	-0.0164795	0.0381104
10.604	-0.0579834	0.0379517
10.606	-0.0183105	0.0381287
10.608	-0.0299072	0.0380981
10.61	0.00244141	0.0378845
10.612	0.0146484	0.0380127
10.614	0.0280762	0.0379578
10.616	0.03479	0.038147
10.618	0.0238037	0.0379456
10.62	0.0286865	0.0381775
10.622	0.0720215	0.0388367
10.624	0.010376	0.0380615
10.626	0.0256348	0.0381653
10.628	-0.0787354	0.0377319
10.63	-0.0354004	0.0378052
10.632	0.0585938	0.0380554
10.634	0.0177002	0.0380859
10.636	-0.0628662	0.0381653
10.638	-0.0939941	0.0388489
10.64	-0.00244141	0.0379578
10.642	0.0665283	0.0382019
10.644	0.032959	0.0381531
10.646	0.0561523	0.0383911
10.648	0.0195313	0.0377686
10.65	-0.00488281	0.0377747
10.652	0.022583	0.0376587
10.654	0.00366211	0.0373352
10.656	0.126953	0.038324
10.658	-0.12146	0.0394836
10.66	0.0195313	0.0395996
10.662	0.0305176	0.0397705
10.664	-0.129395	0.0408386
10.666	0.00915527	0.0407227
10.668	0.0543213	0.0411743
10.67	0.00732422	0.0406799
10.672	0.0360107	0.0409302
10.674	-0.088501	0.0417664
10.676	0.0250244	0.0414612
10.678	0.181885	0.0427002
10.68	0.0177002	0.0423828
10.682	-0.0408936	0.042572
10.684	-0.0561523	0.0430298
10.686	-0.0366211	0.0422424
10.688	-0.020752	0.0412476
10.69	-0.00732422	0.0410034
10.692	-0.0469971	0.0406372
10.694	0.0494385	0.0410583
10.696	-0.10437	0.0416382
10.698	-0.020752	0.0411377
10.7	0.0585938	0.0415344
10.702	-0.00244141	0.0408569
10.704	-0.0146484	0.0407898
10.706	0.0878906	0.0406494
10.708	-0.136719	0.041748
10.71	0.0714111	0.0423523
10.712	0.0488281	0.0421265
10.714	0.00488281	0.0421021
10.716	-0.0311279	0.0421814
10.718	-0.00488281	0.0420471
10.72	0.120239	0.0426331
10.722	0.0177002	0.0427734
10.724	0.0158691	0.0429199
10.726	-0.0201416	0.042981
10.728	0.0610352	0.0434204
10.73	0.160522	0.0448914
10.732	-0.117798	0.046051
10.734	0.0494385	0.0464355
10.736	-0.0598145	0.0469116
10.738	-0.0115967	0.0465393
10.74	-0.0183105	0.0464966
10.742	-0.057373	0.0463379
10.744	-0.0604248	0.0466919
10.746	-0.00427246	0.0457642
10.748	-0.0366211	0.0458923
10.75	-0.0219727	0.0460693
10.752	0.067749	0.0467468
10.754	0.000610352	0.0465149
10.756	0.166016	0.0478516
10.758	-0.117798	0.0482361
10.76	-0.0317383	0.0482788
10.762	0.113525	0.0491699
10.764	0.0128174	0.0485352
10.766	-0.12085	0.049469
10.768	-0.0183105	0.0485046
10.77	0.00183105	0.0481262
10.772	0.0189209	0.0473083
10.774	-0.0354004	0.047583
10.776	-0.0506592	0.0477112
10.778	0.0335693	0.0475281
10.78	0.0238037	0.0469421
10.782	-0.103149	0.0474792
10.784	-0.020752	0.0475708
10.786	0.0512695	0.0479126
10.788	0	0.0474976
10.79	0.0311279	0.0476624
10.792	0.0146484	0.0477173
10.794	-0.00854492	0.0464294
10.796	0.0695801	0.0465454
10.798	-0.0195313	0.0460815
10.8	-0.0360107	0.0461304
10.802	0.114136	0.0471069
10.804	-0.106201	0.0475891
10.806	0.0445557	0.0478516
10.808	-0.0793457	0.0483459
10.81	0.0543213	0.0488647
10.812	0.0115967	0.0488342
10.814	-0.0457764	0.0490112
10.816	0.0817871	0.0494812
10.818	0.0622559	0.0498657
10.82	0.0787354	0.0503662
10.822	-0.0012207	0.0496582
10.824	-0.0421143	0.0499756
10.826	0.00915527	0.0498108
10.828	-0.0708008	0.0497314
10.83	-0.0384521	0.049762
10.832	-0.0726318	0.0499023
10.834	0.0189209	0.0499146
10.836	-0.0463867	0.0497498
10.838	-0.0305176	0.049115
10.84	0.0012207	0.0491028
10.842	0.0598145	0.0490356
10.844	0.0836182	0.0495422
10.846	0.0213623	0.0491943
10.848	0.115967	0.0501587
10.85	-0.0549316	0.0506592
10.852	0.0598145	0.0510315
10.854	-0.0537109	0.051532
10.856	-0.0360107	0.0506226
10.858	0.0469971	0.0498779
10.86	-0.0805664	0.0504883
10.862	-0.000610352	0.0501892
10.864	0.0219727	0.049115
10.866	-0.12146	0.050238
10.868	0.102539	0.0507202
10.87	0.123291	0.0518799
10.872	-0.0164795	0.0516846
10.874	-0.0708008	0.0515076
10.876	-0.0219727	0.0514771
10.878	0.067749	0.0503357
10.88	-0.0390625	0.0505493
10.882	-0.078125	0.0509216
10.884	-0.010376	0.0504639
10.886	0.0372314	0.05047
10.888	0.0439453	0.0507019
10.89	0.00366211	0.0506653
10.892	-0.0512695	0.050708
10.894	0.0714111	0.0509277
10.896	-0.00488281	0.0499329
10.898	-0.00549316	0.0497803
10.9	-0.03479	0.0495422
10.902	0.00671387	0.049585
10.904	-0.032959	0.0497681
10.906	0.0146484	0.0490356
10.908	0.0274658	0.0479431
10.91	0.123291	0.0484619
10.912	-0.132446	0.0492981
10.914	-0.00366211	0.0492859
10.916	0.0775146	0.0497498
10.918	-0.0109863	0.0498108
10.92	0.0787354	0.0493958
10.922	-0.00610352	0.0492798
10.924	-0.0140381	0.0492615
10.926	-0.110474	0.0501648
10.928	0.0793457	0.0503479
10.93	-0.010376	0.0488464
10.932	0.0323486	0.0479919
10.934	-0.111084	0.0486084
10.936	0.0653076	0.0486633
10.938	0.0305176	0.0488525
10.94	-0.17395	0.0504089
10.942	-0.0280762	0.050116
10.944	0.123291	0.0507446
10.946	0.131836	0.0520203
10.948	-0.0317383	0.0519714
10.95	-0.0671387	0.0524231
10.952	0.0299072	0.0520447
10.954	0.128174	0.0533203
10.956	0.000610352	0.0516663
10.958	-0.0830078	0.0513184
10.96	-0.0274658	0.0512756
10.962	0.0872803	0.0510132
10.964	-0.115356	0.0520386
10.966	-0.00183105	0.0508484
10.968	0.0634766	0.0513
10.97	0.0262451	0.0515442
10.972	-0.0421143	0.0517761
10.974	-0.0549316	0.0519714
10.976	0.0439453	0.0519043
10.978	-0.0256348	0.051825
10.98	0.00305176	0.0516174
10.982	-0.010376	0.0506897
10.984	-0.0720215	0.0512024
10.986	-0.0164795	0.0508545
10.988	0.00915527	0.050946
10.99	-0.0244141	0.0508789
10.992	0.0476074	0.0512085
10.994	0.0140381	0.0512634
10.996	-0.0463867	0.0510315
10.998	0.0921631	0.0517578
11	-0.0402832	0.0518005
11.002	0.00549316	0.0507141
11.004	-0.0604248	0.0502563
11.006	0.0653076	0.0504639
11.008	0.114746	0.0508179
11.01	-0.0817871	0.0510925
11.012	0.0860596	0.0518372
11.014	0.0396729	0.0517761
11.016	0.043335	0.0513916
11.018	0.105591	0.051825
11.02	-0.222168	0.0532593
11.022	0.032959	0.0535767
11.024	0.0140381	0.0532959
11.026	0.0360107	0.0535645
11.028	0.0506592	0.053363
11.03	-0.216064	0.0551392
11.032	-0.032959	0.0547424
11.034	0.0286865	0.0548401
11.036	0.022583	0.0546021
11.038	-0.0909424	0.0552063
11.04	0.00244141	0.0552185
11.042	0.010376	0.0547241
11.044	-0.0213623	0.0541016
11.046	-0.032959	0.0542175
11.048	0.0970459	0.0540283
11.05	-0.0146484	0.0536255
11.052	0.00976563	0.053125
11.054	0.0640869	0.0532288
11.056	0.00671387	0.0529358
11.058	0.0579834	0.0530457
11.06	-0.0292969	0.052533
11.062	-0.065918	0.053186
11.064	0.0640869	0.0536072
11.066	-0.0286865	0.0526794
11.068	-0.0518799	0.0521729
11.07	0.055542	0.0514954
11.072	0.0170898	0.0515015
11.074	0.0457764	0.0512512
11.076	-0.0402832	0.0514343
11.078	0.0402832	0.0511597
11.08	-0.00793457	0.0508484
11.082	-0.0439453	0.0505066
11.084	0.0146484	0.0505493
